match_id,inning,batting_team,bowling_team,over,ball,batsman_runs,extra_runs,total_runs,is_wicket
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,1,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,2,0,0,0,1
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,3,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,4,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,5,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,5,6,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,1,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,2,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,3,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,4,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,5,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,6,6,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,1,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,2,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,3,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,4,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,5,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,6,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,1,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,2,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,3,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,4,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,5,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,8,6,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,1,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,2,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,3,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,4,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,5,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,6,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,1,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,2,4,0,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,3,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,4,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,5,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,6,0,4,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,1,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,2,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,3,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,4,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,5,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,6,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,1,0,0,0,1
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,2,4,0,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,3,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,4,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,5,0,1,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,6,4,0,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,7,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,1,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,2,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,3,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,4,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,5,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,6,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,1,4,0,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,2,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,3,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,4,4,0,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,5,0,2,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,6,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,7,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,3,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,4,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,5,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,6,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,1,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,2,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,3,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,4,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,5,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,6,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,1,0,0,0,1
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,2,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,3,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,4,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,5,4,0,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,6,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,1,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,2,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,3,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,4,4,0,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,5,1,0,1,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,6,4,0,4,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,1,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,2,6,0,6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,3,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,4,0,0,0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,5,2,0,2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,6,6,0,6,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,5,1,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,5,2,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,5,3,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,5,4,0,0,0,1
335985,1,Mumbai Indians,Royal Challengers Bangalore,5,5,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,5,6,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,6,1,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,6,2,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,6,3,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,6,4,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,6,5,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,6,6,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,7,1,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,7,2,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,7,3,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,7,4,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,7,5,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,7,6,2,0,2,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,8,1,0,1,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,8,2,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,8,3,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,8,4,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,8,5,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,8,6,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,9,1,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,9,2,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,9,3,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,9,4,0,1,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,9,5,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,9,6,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,10,1,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,10,2,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,10,3,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,10,4,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,10,5,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,10,6,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,11,1,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,11,2,2,0,2,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,11,3,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,11,4,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,11,5,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,11,6,6,0,6,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,12,1,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,12,2,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,12,3,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,12,4,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,12,5,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,12,6,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,13,1,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,13,2,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,13,3,0,0,0,1
335985,1,Mumbai Indians,Royal Challengers Bangalore,13,4,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,13,5,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,13,6,0,1,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,14,1,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,14,2,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,14,3,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,14,4,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,14,5,2,0,2,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,14,6,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,15,1,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,15,2,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,15,3,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,15,4,0,1,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,15,5,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,15,6,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,15,7,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,16,1,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,16,2,0,1,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,16,3,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,16,4,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,16,5,0,0,0,1
335985,1,Mumbai Indians,Royal Challengers Bangalore,16,6,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,17,1,2,0,2,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,17,2,6,0,6,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,17,3,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,17,4,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,17,5,6,0,6,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,17,6,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,18,1,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,18,2,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,18,3,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,18,4,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,18,5,0,0,0,1
335985,1,Mumbai Indians,Royal Challengers Bangalore,18,6,6,0,6,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,19,1,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,19,2,0,0,0,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,19,3,4,0,4,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,19,4,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,19,5,1,0,1,0
335985,1,Mumbai Indians,Royal Challengers Bangalore,19,6,0,0,0,1
335989,1,Chennai Super Kings,Mumbai Indians,5,1,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,5,2,0,1,1,0
335989,1,Chennai Super Kings,Mumbai Indians,5,3,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,5,4,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,5,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,5,6,0,1,1,0
335989,1,Chennai Super Kings,Mumbai Indians,5,7,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,5,8,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,6,1,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,6,2,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,6,3,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,6,4,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,6,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,6,6,1,1,2,0
335989,1,Chennai Super Kings,Mumbai Indians,6,7,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,7,1,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,7,2,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,7,3,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,7,4,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,7,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,7,6,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,8,1,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,8,2,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,8,3,0,1,1,0
335989,1,Chennai Super Kings,Mumbai Indians,8,4,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,8,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,8,6,2,0,2,0
335989,1,Chennai Super Kings,Mumbai Indians,9,1,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,9,2,0,1,1,0
335989,1,Chennai Super Kings,Mumbai Indians,9,3,6,0,6,0
335989,1,Chennai Super Kings,Mumbai Indians,9,4,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,9,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,9,6,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,10,1,6,0,6,0
335989,1,Chennai Super Kings,Mumbai Indians,10,2,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,10,3,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,10,4,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,10,5,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,10,6,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,11,1,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,11,2,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,11,3,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,11,4,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,11,5,0,5,5,0
335989,1,Chennai Super Kings,Mumbai Indians,11,6,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,11,7,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,12,1,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,12,2,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,12,3,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,12,4,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,12,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,12,6,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,13,1,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,13,2,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,13,3,6,0,6,0
335989,1,Chennai Super Kings,Mumbai Indians,13,4,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,13,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,13,6,6,0,6,0
335989,1,Chennai Super Kings,Mumbai Indians,14,1,2,0,2,0
335989,1,Chennai Super Kings,Mumbai Indians,14,2,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,14,3,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,14,4,2,0,2,0
335989,1,Chennai Super Kings,Mumbai Indians,14,5,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,14,6,0,0,0,1
335989,1,Chennai Super Kings,Mumbai Indians,15,1,0,1,1,0
335989,1,Chennai Super Kings,Mumbai Indians,15,2,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,15,3,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,15,4,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,15,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,15,6,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,15,7,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,16,1,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,16,2,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,16,3,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,16,4,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,16,5,2,0,2,0
335989,1,Chennai Super Kings,Mumbai Indians,16,6,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,17,1,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,17,2,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,17,3,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,17,4,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,17,5,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,17,6,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,18,1,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,18,2,4,1,5,0
335989,1,Chennai Super Kings,Mumbai Indians,18,3,0,0,0,0
335989,1,Chennai Super Kings,Mumbai Indians,18,4,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,18,5,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,18,6,2,0,2,0
335989,1,Chennai Super Kings,Mumbai Indians,18,7,0,0,0,1
335989,1,Chennai Super Kings,Mumbai Indians,19,1,6,0,6,0
335989,1,Chennai Super Kings,Mumbai Indians,19,2,0,1,1,0
335989,1,Chennai Super Kings,Mumbai Indians,19,3,4,0,4,0
335989,1,Chennai Super Kings,Mumbai Indians,19,4,1,0,1,0
335989,1,Chennai Super Kings,Mumbai Indians,19,5,0,0,0,1
335989,1,Chennai Super Kings,Mumbai Indians,19,6,2,0,2,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,5,1,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,5,2,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,5,3,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,5,4,4,0,4,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,5,5,6,0,6,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,5,6,4,0,4,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,6,1,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,6,2,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,6,3,0,0,0,1
335992,1,Royal Challengers Bangalore,Rajasthan Royals,6,4,2,0,2,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,6,5,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,6,6,0,1,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,6,7,0,1,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,6,8,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,7,1,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,7,2,0,0,0,1
335992,1,Royal Challengers Bangalore,Rajasthan Royals,7,3,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,7,4,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,7,5,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,7,6,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,8,1,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,8,2,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,8,3,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,8,4,6,0,6,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,8,5,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,8,6,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,9,1,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,9,2,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,9,3,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,9,4,0,0,0,1
335992,1,Royal Challengers Bangalore,Rajasthan Royals,9,5,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,9,6,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,10,1,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,10,2,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,10,3,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,10,4,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,10,5,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,10,6,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,11,1,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,11,2,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,11,3,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,11,4,0,0,0,1
335992,1,Royal Challengers Bangalore,Rajasthan Royals,11,5,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,11,6,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,12,1,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,12,2,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,12,3,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,12,4,6,0,6,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,12,5,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,12,6,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,13,1,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,13,2,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,13,3,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,13,4,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,13,5,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,13,6,0,0,0,1
335992,1,Royal Challengers Bangalore,Rajasthan Royals,14,1,4,0,4,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,14,2,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,14,3,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,14,4,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,14,5,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,14,6,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,15,1,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,15,2,6,0,6,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,15,3,6,0,6,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,15,4,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,15,5,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,15,6,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,16,1,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,16,2,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,16,3,2,0,2,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,16,4,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,16,5,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,16,6,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,17,1,1,0,1,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,17,2,0,0,0,0
335992,1,Royal Challengers Bangalore,Rajasthan Royals,17,3,4,0,4,0
